"""Tweet id",Tweet permalink,Tweet text,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,permalink clicks,app opens,app installs,follows,email tweet,dial phone,media views,media engagements,promoted impressions,promoted engagements,promoted engagement rate,promoted retweets,promoted replies,promoted likes,promoted user profile clicks,promoted url clicks,promoted hashtag clicks,promoted detail expands,promoted permalink clicks,promoted app opens,promoted app installs,promoted follows,promoted email tweet,promoted dial phone,promoted media views,promoted media engagements
671371258517393409,https://twitter.com/19Crimes/status/671371258517393409,@JohnChebator just think of all the lives that could have been saved if only we were widely available in Transylvania.,2015-11-30 16:52 +0000,138.0,6.0,0.043478260869565216,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
671370723336839168,https://twitter.com/19Crimes/status/671370723336839168,@BaristaOnDutY cheers mate.,2015-11-30 16:50 +0000,416.0,8.0,0.019230769230769232,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
671370540595191812,https://twitter.com/19Crimes/status/671370540595191812,@aclosethipster strange but true crimes of the distant past.,2015-11-30 16:49 +0000,142.0,1.0,0.007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
671368954229690369,https://twitter.com/19Crimes/status/671368954229690369,@jakepalumbo straight up gangster. https://t.co/TW75Uk9mjQ,2015-11-30 16:43 +0000,231.0,16.0,0.06926406926406926,0.0,1.0,1.0,2.0,0.0,0.0,5.0,0.0,0,0,0,0,0,7,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
671366278678974464,https://twitter.com/19Crimes/status/671366278678974464,@Angoraflora honor amongst thieves.,2015-11-30 16:32 +0000,123.0,2.0,0.016260162601626018,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
671365718450008064,https://twitter.com/19Crimes/status/671365718450008064,"@Foodforlove99 nothing ventured, nothing gained.",2015-11-30 16:30 +0000,118.0,3.0,0.025423728813559324,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
671365045478105092,https://twitter.com/19Crimes/status/671365045478105092,"@TracyNBarnett Thanks! Our motto is great wine, bad seed.",2015-11-30 16:27 +0000,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
671362666108207104,https://twitter.com/19Crimes/status/671362666108207104,@codymperry thanks for having our back. You know we've always got yours.,2015-11-30 16:18 +0000,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
671362373899436032,https://twitter.com/19Crimes/status/671362373899436032,@CaymanKarma thanks for the shout out. Glad to hear are hard work pays off.,2015-11-30 16:17 +0000,115.0,2.0,0.017391304347826087,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
670373574339792896,https://twitter.com/19Crimes/status/670373574339792896,@DianesDigitals @SassyNack @stevenbuechler not banished just laying low.,2015-11-27 22:48 +0000,282.0,8.0,0.028368794326241134,1.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
669924885448278016,https://twitter.com/19Crimes/status/669924885448278016,Time to cut some #turkey. #19crimes #wine #redwine #thanksgiving https://t.co/1zyPKdzLkZ,2015-11-26 17:05 +0000,2888.0,60.0,0.02077562326869806,14.0,4.0,15.0,2.0,2.0,0.0,15.0,0.0,0,0,0,0,0,8,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
669657823676993536,https://twitter.com/19Crimes/status/669657823676993536,A shout out to our family across the pond @19crimesUK happy #winewednesday.   https://t.co/GAQXAOeCC1,2015-11-25 23:24 +0000,1794.0,8.0,0.004459308807134894,0.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
669308025971191809,https://twitter.com/19Crimes/status/669308025971191809,@GoodHumourDude @drbreewill it's in the works just need to stock up on barrels.,2015-11-25 00:14 +0000,176.0,9.0,0.05113636363636364,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
667825535389577216,https://twitter.com/19Crimes/status/667825535389577216,How we end a hard day. #19crimes #Australia #wine #redwine #cigars https://t.co/QsgnbkSd38,2015-11-20 22:03 +0000,2751.0,43.0,0.015630679752817157,1.0,2.0,10.0,1.0,1.0,0.0,12.0,0.0,0,0,0,0,0,16,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
667461855602802688,https://twitter.com/19Crimes/status/667461855602802688,@DaBeardedSpider family values are important.,2015-11-19 21:58 +0000,122.0,5.0,0.040983606557377046,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
667461716972695552,https://twitter.com/19Crimes/status/667461716972695552,@fatmonkeyspank @LouiseStockwell hard choices.,2015-11-19 21:57 +0000,352.0,9.0,0.02556818181818182,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
667461068378144768,https://twitter.com/19Crimes/status/667461068378144768,@ShannonIriel always.,2015-11-19 21:54 +0000,117.0,5.0,0.042735042735042736,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
667460982399066112,https://twitter.com/19Crimes/status/667460982399066112,@76Lioness no worries we got your back.,2015-11-19 21:54 +0000,107.0,4.0,0.037383177570093455,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
666758328278630401,https://twitter.com/19Crimes/status/666758328278630401,@Amateur_de_vin @paloma_lauren good way to start the night off.,2015-11-17 23:22 +0000,198.0,8.0,0.04040404040404041,1.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
666411922531586049,https://twitter.com/19Crimes/status/666411922531586049,@be_a_floyd we won't argue with that!,2015-11-17 00:25 +0000,146.0,4.0,0.0273972602739726,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
666398251021635584,https://twitter.com/19Crimes/status/666398251021635584,We’re not afraid to get a little dirty. #19crimes #Australia #wine #redwine #vintage https://t.co/kkjkHaXTiU,2015-11-16 23:31 +0000,3218.0,26.0,0.008079552517091361,0.0,0.0,5.0,1.0,2.0,0.0,2.0,0.0,0,0,0,0,0,16,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
665301039642312704,https://twitter.com/19Crimes/status/665301039642312704,@DanaMNelson @CindyVescovi well done.,2015-11-13 22:51 +0000,133.0,4.0,0.03007518796992481,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
665300968406282240,https://twitter.com/19Crimes/status/665300968406282240,@DanaMNelson it was the nice way to say gypsy.,2015-11-13 22:51 +0000,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
665300846947598336,https://twitter.com/19Crimes/status/665300846947598336,@CarlyBrabander They're like the Kinder Surprise for adults. Sure the toy is great but is it really the most important part?,2015-11-13 22:50 +0000,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
664971622076555264,https://twitter.com/19Crimes/status/664971622076555264,Longing for a time when all things were #handmade with heart. #19crimes #Australia #wine #tbt https://t.co/6MvU9ZDRgh,2015-11-13 01:02 +0000,3678.0,1.0,2.718868950516585E-4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
663860659344564224,https://twitter.com/19Crimes/status/663860659344564224,Every bold experience leaves its mark. #19crimes #Australia #wine https://t.co/I7lMYYajpd,2015-11-09 23:28 +0000,4192.0,17.0,0.0040553435114503815,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0,0,0,0,0,13,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
663440007877799936,https://twitter.com/19Crimes/status/663440007877799936,"@bcassidy1788 still is a big issue in London, Ontario https://t.co/v2zyOBA8Pv",2015-11-08 19:36 +0000,180.0,4.0,0.022222222222222223,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-""
"
